day,timestamp,shopper_id,action,row,col,details
Saturday,20:12,198,AT_CHECKOUT,b,7,
Saturday,20:12,201,ARRIVED_SECTION,c,3,Stockings
Saturday,20:12,202,BROWSING,d,3,Stockings
Saturday,20:12,203,ARRIVED_SECTION,b,3,Underwear
Saturday,20:12,204,PAUSED,f,8,
Saturday,20:12,205,BROWSING,g,10,Tops
Saturday,20:13,155,IN_QUEUE,b,8,position #2
Saturday,20:13,187,ENTERED_FITTING,a,13,waited 0 ticks
Saturday,20:13,193,IN_QUEUE,b,8,position #3
Saturday,20:13,194,MOVING,c,9,
Saturday,20:13,197,BROWSING,d,3,Stockings
Saturday,20:13,198,AT_CHECKOUT,b,7,
Saturday,20:13,201,BROWSING,c,3,Stockings
Saturday,20:13,202,BROWSING,d,3,Stockings
Saturday,20:13,203,BROWSING,b,3,Underwear
Saturday,20:13,204,MOVING,e,8,
Saturday,20:13,205,BROWSING,g,10,Tops
Saturday,20:14,155,IN_QUEUE,b,8,position #2
Saturday,20:14,193,IN_QUEUE,b,8,position #3
Saturday,20:14,194,MOVING,d,9,
Saturday,20:14,197,BROWSING,d,3,Stockings
Saturday,20:14,198,AT_CHECKOUT,b,7,
Saturday,20:14,201,BROWSING,c,3,Stockings
Saturday,20:14,202,BROWSING,d,3,Stockings
Saturday,20:14,203,BROWSING,b,3,Underwear
Saturday,20:14,204,MOVING,d,8,
Saturday,20:14,205,BROWSING,g,10,Tops
Saturday,20:15,155,ABANDONED_QUEUE,b,8,position #2
Saturday,20:15,193,IN_QUEUE,b,8,position #2
Saturday,20:15,194,MOVING,e,9,
Saturday,20:15,197,BROWSING,d,3,Stockings
Saturday,20:15,198,CHECKOUT_COMPLETED,b,7,
Saturday,20:15,201,BROWSING,c,3,Stockings
Saturday,20:15,202,BROWSING,d,3,Stockings
Saturday,20:15,203,BROWSING,b,3,Underwear
Saturday,20:15,204,MOVING,d,7,
Saturday,20:15,205,BROWSING,g,10,Tops
Saturday,20:16,193,REACHED_COUNTER,b,7,
Saturday,20:16,155,MOVING,b,9,
Saturday,20:16,193,AT_CHECKOUT,b,7,
Saturday,20:16,194,PAUSED,e,9,
Saturday,20:16,197,BROWSING,d,3,Stockings
Saturday,20:16,198,MOVING,c,9,
Saturday,20:16,201,BROWSING,c,3,Stockings
Saturday,20:16,202,BROWSING,d,3,Stockings
Saturday,20:16,203,BROWSING,b,3,Underwear
Saturday,20:16,204,MOVING,d,6,
Saturday,20:16,205,BROWSING,g,10,Tops
Saturday,20:17,155,MOVING,c,9,
Saturday,20:17,193,AT_CHECKOUT,b,7,
Saturday,20:17,194,PAUSED,e,9,
Saturday,20:17,197,BROWSING,d,3,Stockings
Saturday,20:17,198,MOVING,f,9,
Saturday,20:17,201,BROWSING,c,3,Stockings
Saturday,20:17,202,BROWSING,d,3,Stockings
Saturday,20:17,203,BROWSING,b,3,Underwear
Saturday,20:17,204,MOVING,c,6,
Saturday,20:17,205,BROWSING,g,10,Tops
Saturday,20:18,155,MOVING,d,9,
Saturday,20:18,193,AT_CHECKOUT,b,7,
Saturday,20:18,194,PAUSED,e,9,
Saturday,20:18,197,BROWSING,d,3,Stockings
Saturday,20:18,198,EXITED,h,8,
Saturday,20:18,201,BROWSING,c,3,Stockings
Saturday,20:18,202,BROWSING,d,3,Stockings
Saturday,20:18,203,BROWSING,b,3,Underwear
Saturday,20:18,204,MOVING,b,6,
Saturday,20:18,205,BROWSING,g,10,Tops
Saturday,20:19,206,ENTERED,h,8,gender~male age~senior
Saturday,20:19,155,MOVING,e,9,
Saturday,20:19,193,AT_CHECKOUT,b,7,
Saturday,20:19,194,MOVING,f,9,
Saturday,20:19,201,BROWSING,c,3,Stockings
Saturday,20:19,202,BROWSING,d,3,Stockings
Saturday,20:19,203,BROWSING,b,3,Underwear
Saturday,20:19,204,MOVING,b,5,
Saturday,20:19,205,BROWSING,g,10,Tops
Saturday,20:19,206,MOVING,g,8,
Saturday,20:20,155,MOVING,f,9,
Saturday,20:20,193,AT_CHECKOUT,b,7,
Saturday,20:20,194,MOVING,g,9,
Saturday,20:20,197,MOVING,c,3,
Saturday,20:20,201,BROWSING,c,3,Stockings
Saturday,20:20,202,BROWSING,d,3,Stockings
Saturday,20:20,203,BROWSING,b,3,Underwear
Saturday,20:20,204,MOVING,b,4,
Saturday,20:20,205,BROWSING,g,10,Tops
Saturday,20:20,206,MOVING,f,8,
Saturday,20:21,155,MOVING,g,9,
Saturday,20:21,193,AT_CHECKOUT,b,7,
Saturday,20:21,194,MOVING,h,9,
Saturday,20:21,197,MOVING,b,3,
Saturday,20:21,201,BROWSING,c,3,Stockings
Saturday,20:21,202,BROWSING,d,3,Stockings
Saturday,20:21,203,BROWSING,b,3,Underwear
Saturday,20:21,204,ARRIVED_SECTION,b,3,Underwear
Saturday,20:21,205,BROWSING,g,10,Tops
Saturday,20:21,206,MOVING,f,7,
Saturday,20:22,155,MOVING,h,9,
Saturday,20:22,193,AT_CHECKOUT,b,7,
Saturday,20:22,194,EXITED,h,8,
Saturday,20:22,197,MOVING,a,3,
Saturday,20:22,201,BROWSING,c,3,Stockings
Saturday,20:22,202,BROWSING,d,3,Stockings
Saturday,20:22,203,BROWSING,b,3,Underwear
Saturday,20:22,204,BROWSING,b,3,Underwear
Saturday,20:22,206,ARRIVED_SECTION,f,6,Pants
Saturday,20:23,155,EXITED,h,8,
Saturday,20:23,184,LEFT_FITTING,a,12,
Saturday,20:23,193,AT_CHECKOUT,b,7,
Saturday,20:23,197,MOVING,a,4,
Saturday,20:23,201,BROWSING,c,3,Stockings
Saturday,20:23,202,BROWSING,d,3,Stockings
Saturday,20:23,203,BROWSING,b,3,Underwear
Saturday,20:23,204,BROWSING,b,3,Underwear
Saturday,20:23,205,MOVING,f,10,
Saturday,20:23,206,BROWSING,f,6,Pants
Saturday,20:24,184,MOVING,b,12,
Saturday,20:24,193,AT_CHECKOUT,b,7,
Saturday,20:24,197,MOVING,a,5,
Saturday,20:24,201,BROWSING,c,3,Stockings
Saturday,20:24,202,BROWSING,d,3,Stockings
Saturday,20:24,204,BROWSING,b,3,Underwear
Saturday,20:24,205,MOVING,f,9,
Saturday,20:24,206,BROWSING,f,6,Pants
Saturday,20:25,207,ENTERED,h,8,gender~female age~senior
Saturday,20:25,184,MOVING,b,11,
Saturday,20:25,193,AT_CHECKOUT,b,7,
Saturday,20:25,197,MOVING,a,6,
Saturday,20:25,201,BROWSING,c,3,Stockings
Saturday,20:25,202,BROWSING,d,3,Stockings
Saturday,20:25,203,MOVING,b,5,
Saturday,20:25,205,MOVING,f,8,
Saturday,20:25,206,BROWSING,f,6,Pants
Saturday,20:25,207,MOVING,g,8,
Saturday,20:26,184,MOVING,b,10,
Saturday,20:26,193,AT_CHECKOUT,b,7,
Saturday,20:26,197,MOVING,a,7,
Saturday,20:26,201,BROWSING,c,3,Stockings
Saturday,20:26,202,BROWSING,d,3,Stockings
Saturday,20:26,203,MOVING,b,7,
Saturday,20:26,204,PAUSED,b,3,
Saturday,20:26,205,MOVING,f,7,
Saturday,20:26,206,BROWSING,f,6,Pants
Saturday,20:26,207,MOVING,g,9,
Saturday,20:27,184,MOVING,b,9,
Saturday,20:27,193,AT_CHECKOUT,b,7,
Saturday,20:27,197,MOVING,a,8,
Saturday,20:27,201,BROWSING,c,3,Stockings
Saturday,20:27,202,BROWSING,d,3,Stockings
Saturday,20:27,203,MOVING,b,9,
Saturday,20:27,204,PAUSED,b,3,
Saturday,20:27,205,ARRIVED_SECTION,f,6,Pants
Saturday,20:27,206,BROWSING,f,6,Pants
Saturday,20:27,207,ARRIVED_SECTION,g,10,Tops
Saturday,20:28,184,JOINED_QUEUE,b,8,position #2
Saturday,20:28,193,CHECKOUT_COMPLETED,b,7,
Saturday,20:28,197,MOVING,a,9,
Saturday,20:28,202,BROWSING,d,3,Stockings
Saturday,20:28,203,MOVING,b,11,
Saturday,20:28,204,MOVING,b,4,
Saturday,20:28,205,BROWSING,f,6,Pants
Saturday,20:28,206,BROWSING,f,6,Pants
Saturday,20:28,207,BROWSING,g,10,Tops
Saturday,20:29,184,REACHED_COUNTER,b,7,
Saturday,20:29,184,AT_CHECKOUT,b,7,
Saturday,20:29,193,MOVING,b,8,
Saturday,20:29,197,MOVING,a,10,
Saturday,20:29,201,PAUSED,c,3,
Saturday,20:29,202,BROWSING,d,3,Stockings
Saturday,20:29,203,MOVING,b,13,
Saturday,20:29,204,MOVING,b,5,
Saturday,20:29,205,BROWSING,f,6,Pants
Saturday,20:29,206,BROWSING,f,6,Pants
Saturday,20:29,207,BROWSING,g,10,Tops
Saturday,20:30,184,AT_CHECKOUT,b,7,
Saturday,20:30,193,MOVING,b,9,
Saturday,20:30,197,MOVING,a,11,
Saturday,20:30,201,PAUSED,c,3,
Saturday,20:30,202,BROWSING,d,3,Stockings
Saturday,20:30,203,ARRIVED_SECTION,c,13,Hats & Handbags
Saturday,20:30,204,MOVING,b,6,
Saturday,20:30,205,BROWSING,f,6,Pants
Saturday,20:30,206,BROWSING,f,6,Pants
Saturday,20:30,207,BROWSING,g,10,Tops
Saturday,20:31,184,AT_CHECKOUT,b,7,
Saturday,20:31,193,MOVING,c,9,
Saturday,20:31,197,ARRIVED_FITTING_AREA,a,12,
Saturday,20:31,201,PAUSED,c,3,
Saturday,20:31,202,BROWSING,d,3,Stockings
Saturday,20:31,203,BROWSING,c,13,Hats & Handbags
Saturday,20:31,204,MOVING,b,7,
Saturday,20:31,205,BROWSING,f,6,Pants
Saturday,20:31,206,BROWSING,f,6,Pants
Saturday,20:31,207,BROWSING,g,10,Tops
Saturday,20:32,184,AT_CHECKOUT,b,7,
Saturday,20:32,193,MOVING,d,9,
Saturday,20:32,197,ENTERED_FITTING,a,12,waited 0 ticks
Saturday,20:32,201,MOVING,e,3,
Saturday,20:32,202,BROWSING,d,3,Stockings
Saturday,20:32,203,BROWSING,c,13,Hats & Handbags
Saturday,20:32,204,MOVING,b,8,
Saturday,20:32,205,BROWSING,f,6,Pants
Saturday,20:32,207,BROWSING,g,10,Tops
Saturday,20:33,184,AT_CHECKOUT,b,7,
Saturday,20:33,193,MOVING,e,9,
Saturday,20:33,201,ARRIVED_SECTION,g,3,Jeans
Saturday,20:33,202,BROWSING,d,3,Stockings
Saturday,20:33,203,BROWSING,c,13,Hats & Handbags
Saturday,20:33,204,MOVING,b,9,
Saturday,20:33,205,BROWSING,f,6,Pants
Saturday,20:33,206,MOVING,f,7,
Saturday,20:33,207,BROWSING,g,10,Tops
Saturday,20:34,184,AT_CHECKOUT,b,7,
Saturday,20:34,193,MOVING,f,9,
Saturday,20:34,201,BROWSING,g,3,Jeans
Saturday,20:34,202,BROWSING,d,3,Stockings
Saturday,20:34,203,BROWSING,c,13,Hats & Handbags
Saturday,20:34,204,MOVING,c,9,
Saturday,20:34,205,BROWSING,f,6,Pants
Saturday,20:34,206,MOVING,f,8,
Saturday,20:34,207,BROWSING,g,10,Tops
Saturday,20:35,184,AT_CHECKOUT,b,7,
Saturday,20:35,193,MOVING,g,9,
Saturday,20:35,201,BROWSING,g,3,Jeans
Saturday,20:35,202,BROWSING,d,3,Stockings
Saturday,20:35,203,BROWSING,c,13,Hats & Handbags
Saturday,20:35,204,ARRIVED_SECTION,c,10,Tops
Saturday,20:35,206,MOVING,f,9,
Saturday,20:35,207,BROWSING,g,10,Tops
Saturday,20:36,184,CHECKOUT_COMPLETED,b,7,
Saturday,20:36,193,MOVING,h,9,
Saturday,20:36,201,BROWSING,g,3,Jeans
Saturday,20:36,203,BROWSING,c,13,Hats & Handbags
Saturday,20:36,204,BROWSING,c,10,Tops
Saturday,20:36,205,MOVING,e,6,
Saturday,20:36,206,ARRIVED_SECTION,f,10,Tops
Saturday,20:36,207,BROWSING,g,10,Tops
Saturday,20:37,208,ENTERED,h,8,gender~female age~adult
Saturday,20:37,184,MOVING,b,8,
Saturday,20:37,193,EXITED,h,8,
Saturday,20:37,201,BROWSING,g,3,Jeans
Saturday,20:37,202,MOVING,e,3,
Saturday,20:37,203,BROWSING,c,13,Hats & Handbags
Saturday,20:37,204,BROWSING,c,10,Tops
Saturday,20:37,205,MOVING,d,6,
Saturday,20:37,206,BROWSING,f,10,Tops
Saturday,20:37,207,BROWSING,g,10,Tops
Saturday,20:37,208,MOVING,g,9,
Saturday,20:38,184,MOVING,b,9,
Saturday,20:38,201,BROWSING,g,3,Jeans
Saturday,20:38,202,MOVING,f,3,
Saturday,20:38,203,BROWSING,c,13,Hats & Handbags
Saturday,20:38,204,BROWSING,c,10,Tops
Saturday,20:38,205,MOVING,c,6,
Saturday,20:38,206,BROWSING,f,10,Tops
Saturday,20:38,207,BROWSING,g,10,Tops
Saturday,20:38,208,ARRIVED_SECTION,g,10,Tops
Saturday,20:39,184,MOVING,c,9,
Saturday,20:39,187,LEFT_FITTING,a,13,
Saturday,20:39,201,BROWSING,g,3,Jeans
Saturday,20:39,202,MOVING,g,3,
Saturday,20:39,203,BROWSING,c,13,Hats & Handbags
Saturday,20:39,204,BROWSING,c,10,Tops
Saturday,20:39,205,MOVING,b,6,
Saturday,20:39,206,BROWSING,f,10,Tops
Saturday,20:39,208,BROWSING,g,10,Tops
Saturday,20:40,184,MOVING,d,9,
Saturday,20:40,187,MOVING,b,12,
Saturday,20:40,201,BROWSING,g,3,Jeans
Saturday,20:40,202,MOVING,h,3,
Saturday,20:40,204,BROWSING,c,10,Tops
Saturday,20:40,205,MOVING,b,5,
Saturday,20:40,206,BROWSING,f,10,Tops
Saturday,20:40,207,MOVING,f,10,
Saturday,20:40,208,BROWSING,g,10,Tops
Saturday,20:41,184,MOVING,e,9,
Saturday,20:41,187,MOVING,b,10,
Saturday,20:41,201,BROWSING,g,3,Jeans
Saturday,20:41,202,MOVING,h,4,
Saturday,20:41,203,MOVING,e,13,
Saturday,20:41,204,BROWSING,c,10,Tops
Saturday,20:41,205,PAUSED,b,5,
Saturday,20:41,206,BROWSING,f,10,Tops
Saturday,20:41,207,MOVING,e,10,
Saturday,20:41,208,BROWSING,g,10,Tops
Saturday,20:42,184,MOVING,f,9,
Saturday,20:42,187,JOINED_QUEUE,b,8,position #1
Saturday,20:42,201,BROWSING,g,3,Jeans
Saturday,20:42,202,MOVING,h,5,
Saturday,20:42,203,ARRIVED_SECTION,f,13,Skirts & Dresses
Saturday,20:42,205,PAUSED,b,5,
Saturday,20:42,206,BROWSING,f,10,Tops
Saturday,20:42,207,MOVING,d,10,
Saturday,20:42,208,BROWSING,g,10,Tops
Saturday,20:43,187,REACHED_COUNTER,b,7,
Saturday,20:43,184,MOVING,g,9,
Saturday,20:43,187,AT_CHECKOUT,b,7,
Saturday,20:43,197,LEFT_FITTING,a,12,
Saturday,20:43,201,BROWSING,g,3,Jeans
Saturday,20:43,202,MOVING,h,6,
Saturday,20:43,203,BROWSING,f,13,Skirts & Dresses
Saturday,20:43,204,MOVING,d,10,
Saturday,20:43,205,PAUSED,b,5,
Saturday,20:43,206,BROWSING,f,10,Tops
Saturday,20:43,207,MOVING,c,10,
Saturday,20:43,208,BROWSING,g,10,Tops
Saturday,20:44,184,MOVING,h,9,
Saturday,20:44,187,AT_CHECKOUT,b,7,
Saturday,20:44,197,MOVING,b,12,
Saturday,20:44,201,BROWSING,g,3,Jeans
Saturday,20:44,202,MOVING,h,7,
Saturday,20:44,203,BROWSING,f,13,Skirts & Dresses
Saturday,20:44,204,MOVING,d,9,
Saturday,20:44,205,PAUSED,b,5,
Saturday,20:44,206,BROWSING,f,10,Tops
Saturday,20:44,207,MOVING,b,10,
Saturday,20:44,208,BROWSING,g,10,Tops
Saturday,20:45,184,EXITED,h,8,
Saturday,20:45,187,AT_CHECKOUT,b,7,
Saturday,20:45,197,MOVING,b,11,
Saturday,20:45,201,BROWSING,g,3,Jeans
Saturday,20:45,202,MOVING,h,8,
Saturday,20:45,203,BROWSING,f,13,Skirts & Dresses
Saturday,20:45,204,MOVING,d,8,
Saturday,20:45,205,MOVING,b,4,
Saturday,20:45,207,MOVING,b,9,
Saturday,20:45,208,BROWSING,g,10,Tops
Saturday,20:46,187,AT_CHECKOUT,b,7,
Saturday,20:46,197,MOVING,b,10,
Saturday,20:46,201,BROWSING,g,3,Jeans
Saturday,20:46,202,MOVING,h,9,
Saturday,20:46,203,BROWSING,f,13,Skirts & Dresses
Saturday,20:46,204,MOVING,d,7,
Saturday,20:46,205,PAUSED,b,4,
Saturday,20:46,206,MOVING,e,10,
Saturday,20:46,207,MOVING,b,8,
Saturday,20:46,208,BROWSING,g,10,Tops
Saturday,20:47,187,AT_CHECKOUT,b,7,
Saturday,20:47,197,MOVING,c,10,
Saturday,20:47,202,MOVING,h,10,
Saturday,20:47,203,BROWSING,f,13,Skirts & Dresses
Saturday,20:47,204,ARRIVED_SECTION,d,6,Pants
Saturday,20:47,205,PAUSED,b,4,
Saturday,20:47,206,MOVING,e,11,
Saturday,20:47,207,MOVING,b,7,
Saturday,20:48,187,CHECKOUT_COMPLETED,b,7,
Saturday,20:48,197,MOVING,d,10,
Saturday,20:48,201,PAUSED,g,3,
Saturday,20:48,202,MOVING,h,11,
Saturday,20:48,203,BROWSING,f,13,Skirts & Dresses
Saturday,20:48,204,BROWSING,d,6,Pants
Saturday,20:48,205,ARRIVED_SECTION,b,3,Underwear
Saturday,20:48,206,MOVING,e,12,
Saturday,20:48,207,MOVING,b,6,
Saturday,20:48,208,MOVING,f,9,
Saturday,20:49,187,MOVING,b,9,
Saturday,20:49,197,MOVING,e,10,
Saturday,20:49,201,PAUSED,g,3,
Saturday,20:49,202,MOVING,h,12,
Saturday,20:49,204,BROWSING,d,6,Pants
Saturday,20:49,205,BROWSING,b,3,Underwear
Saturday,20:49,206,MOVING,e,13,
Saturday,20:49,207,MOVING,b,5,
Saturday,20:49,208,MOVING,f,7,
Saturday,20:50,187,MOVING,d,9,
Saturday,20:50,197,MOVING,f,10,
Saturday,20:50,201,PAUSED,g,3,
Saturday,20:50,202,PAUSED,h,12,
Saturday,20:50,203,ARRIVED_SECTION,f,13,Tops
Saturday,20:50,204,BROWSING,d,6,Pants
Saturday,20:50,205,BROWSING,b,3,Underwear
Saturday,20:50,206,ARRIVED_SECTION,d,13,Hats & Handbags
Saturday,20:50,207,MOVING,b,4,
Saturday,20:50,208,ARRIVED_SECTION,f,6,Pants
Saturday,20:51,187,MOVING,f,9,
Saturday,20:51,197,MOVING,g,10,
Saturday,20:51,201,PAUSED,g,3,
Saturday,20:51,202,PAUSED,h,12,
Saturday,20:51,203,BROWSING,f,13,Tops
Saturday,20:51,204,BROWSING,d,6,Pants
Saturday,20:51,205,BROWSING,b,3,Underwear
Saturday,20:51,206,BROWSING,d,13,Hats & Handbags
Saturday,20:51,207,ARRIVED_SECTION,b,3,Underwear
Saturday,20:51,208,BROWSING,f,6,Pants
Saturday,20:52,187,MOVING,h,9,
Saturday,20:52,197,MOVING,h,10,
Saturday,20:52,201,MOVING,h,4,
Saturday,20:52,202,PAUSED,h,12,
Saturday,20:52,203,BROWSING,f,13,Tops
Saturday,20:52,204,BROWSING,d,6,Pants
Saturday,20:52,205,BROWSING,b,3,Underwear
Saturday,20:52,206,BROWSING,d,13,Hats & Handbags
Saturday,20:52,207,BROWSING,b,3,Underwear
Saturday,20:52,208,BROWSING,f,6,Pants
Saturday,20:53,187,EXITED,h,8,
Saturday,20:53,197,MOVING,h,9,
Saturday,20:53,201,MOVING,h,6,
Saturday,20:53,202,ARRIVED_SECTION,h,13,Skirts & Dresses
Saturday,20:53,203,BROWSING,f,13,Tops
Saturday,20:53,204,BROWSING,d,6,Pants
Saturday,20:53,205,BROWSING,b,3,Underwear
Saturday,20:53,206,BROWSING,d,13,Hats & Handbags
Saturday,20:53,207,BROWSING,b,3,Underwear
Saturday,20:53,208,BROWSING,f,6,Pants
Saturday,20:54,197,EXITED,h,8,
Saturday,20:54,201,EXITED,h,8,
Saturday,20:54,202,BROWSING,h,13,Skirts & Dresses
Saturday,20:54,203,BROWSING,f,13,Tops
Saturday,20:54,204,BROWSING,d,6,Pants
Saturday,20:54,205,BROWSING,b,3,Underwear
Saturday,20:54,206,BROWSING,d,13,Hats & Handbags
Saturday,20:54,207,BROWSING,b,3,Underwear
Saturday,20:54,208,BROWSING,f,6,Pants
Saturday,20:55,202,BROWSING,h,13,Skirts & Dresses
Saturday,20:55,203,BROWSING,f,13,Tops
Saturday,20:55,204,BROWSING,d,6,Pants
Saturday,20:55,205,BROWSING,b,3,Underwear
Saturday,20:55,206,BROWSING,d,13,Hats & Handbags
Saturday,20:55,207,BROWSING,b,3,Underwear
Saturday,20:55,208,BROWSING,f,6,Pants
Saturday,20:56,202,BROWSING,h,13,Skirts & Dresses
Saturday,20:56,203,BROWSING,f,13,Tops
Saturday,20:56,204,BROWSING,d,6,Pants
Saturday,20:56,205,BROWSING,b,3,Underwear
Saturday,20:56,207,BROWSING,b,3,Underwear
Saturday,20:56,208,BROWSING,f,6,Pants
Saturday,20:57,202,BROWSING,h,13,Skirts & Dresses
Saturday,20:57,204,BROWSING,d,6,Pants
Saturday,20:57,205,BROWSING,b,3,Underwear
Saturday,20:57,206,MOVING,e,13,
Saturday,20:57,207,BROWSING,b,3,Underwear
Saturday,20:57,208,BROWSING,f,6,Pants
Saturday,20:58,202,BROWSING,h,13,Skirts & Dresses
Saturday,20:58,203,MOVING,h,13,
Saturday,20:58,204,BROWSING,d,6,Pants
Saturday,20:58,205,BROWSING,b,3,Underwear
Saturday,20:58,206,MOVING,f,13,
Saturday,20:58,207,BROWSING,b,3,Underwear
Saturday,20:59,202,BROWSING,h,13,Skirts & Dresses
Saturday,20:59,203,MOVING,h,11,
Saturday,20:59,205,BROWSING,b,3,Underwear
Saturday,20:59,206,MOVING,g,13,
Saturday,20:59,207,BROWSING,b,3,Underwear
Saturday,20:59,208,MOVING,g,5,
Sunday,10:21,1,ENTERED,h,8,gender~female age~young
Sunday,10:21,1,MOVING,e,8,
Sunday,10:22,1,MOVING,e,11,
Sunday,10:23,1,ARRIVED_SECTION,d,13,Hats & Handbags
Sunday,10:24,1,BROWSING,d,13,Hats & Handbags
Sunday,10:25,2,ENTERED,h,8,gender~male age~senior
Sunday,10:25,1,BROWSING,d,13,Hats & Handbags
Sunday,10:25,2,MOVING,g,8,
Sunday,10:26,1,BROWSING,d,13,Hats & Handbags
Sunday,10:26,2,MOVING,f,8,
Sunday,10:27,1,BROWSING,d,13,Hats & Handbags
Sunday,10:27,2,MOVING,e,8,
Sunday,10:28,1,BROWSING,d,13,Hats & Handbags
Sunday,10:28,2,MOVING,e,9,
Sunday,10:29,1,BROWSING,d,13,Hats & Handbags
Sunday,10:29,2,MOVING,e,10,
Sunday,10:30,1,BROWSING,d,13,Hats & Handbags
Sunday,10:30,2,MOVING,e,11,
Sunday,10:31,1,BROWSING,d,13,Hats & Handbags
Sunday,10:31,2,MOVING,e,12,
Sunday,10:32,3,ENTERED,h,8,gender~male age~young
Sunday,10:32,1,BROWSING,d,13,Hats & Handbags
Sunday,10:32,2,MOVING,e,13,
Sunday,10:32,3,MOVING,g,6,
Sunday,10:33,1,BROWSING,d,13,Hats & Handbags
Sunday,10:33,2,ARRIVED_SECTION,d,13,Hats & Handbags
Sunday,10:33,3,MOVING,f,4,
Sunday,10:34,2,BROWSING,d,13,Hats & Handbags
Sunday,10:34,3,ARRIVED_SECTION,d,3,Stockings
Sunday,10:35,1,ARRIVED_SECTION,f,13,Skirts & Dresses
Sunday,10:35,2,BROWSING,d,13,Hats & Handbags
Sunday,10:35,3,BROWSING,d,3,Stockings
Sunday,10:36,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:36,2,BROWSING,d,13,Hats & Handbags
Sunday,10:36,3,BROWSING,d,3,Stockings
Sunday,10:37,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:37,2,BROWSING,d,13,Hats & Handbags
Sunday,10:37,3,BROWSING,d,3,Stockings
Sunday,10:38,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:38,2,BROWSING,d,13,Hats & Handbags
Sunday,10:38,3,BROWSING,d,3,Stockings
Sunday,10:39,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:39,2,BROWSING,d,13,Hats & Handbags
Sunday,10:40,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:40,2,BROWSING,d,13,Hats & Handbags
Sunday,10:40,3,MOVING,b,4,
Sunday,10:41,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:41,2,BROWSING,d,13,Hats & Handbags
Sunday,10:41,3,MOVING,b,7,
Sunday,10:42,4,ENTERED,h,8,gender~female age~young
Sunday,10:42,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:42,2,BROWSING,d,13,Hats & Handbags
Sunday,10:42,3,JOINED_QUEUE,b,8,position #1
Sunday,10:42,4,MOVING,e,8,
Sunday,10:43,3,REACHED_COUNTER,b,7,
Sunday,10:43,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:43,2,BROWSING,d,13,Hats & Handbags
Sunday,10:43,3,AT_CHECKOUT,b,7,
Sunday,10:43,4,MOVING,e,11,
Sunday,10:44,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:44,2,BROWSING,d,13,Hats & Handbags
Sunday,10:44,3,AT_CHECKOUT,b,7,
Sunday,10:44,4,ARRIVED_SECTION,d,13,Hats & Handbags
Sunday,10:45,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:45,2,BROWSING,d,13,Hats & Handbags
Sunday,10:45,3,AT_CHECKOUT,b,7,
Sunday,10:45,4,BROWSING,d,13,Hats & Handbags
Sunday,10:46,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:46,2,BROWSING,d,13,Hats & Handbags
Sunday,10:46,3,AT_CHECKOUT,b,7,
Sunday,10:46,4,BROWSING,d,13,Hats & Handbags
Sunday,10:47,5,ENTERED,h,8,gender~female age~adult
Sunday,10:47,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:47,2,BROWSING,d,13,Hats & Handbags
Sunday,10:47,3,CHECKOUT_COMPLETED,b,7,
Sunday,10:47,4,BROWSING,d,13,Hats & Handbags
Sunday,10:47,5,MOVING,g,8,
Sunday,10:48,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:48,3,MOVING,c,9,
Sunday,10:48,5,MOVING,f,8,
Sunday,10:49,1,BROWSING,f,13,Skirts & Dresses
Sunday,10:49,2,MOVING,e,13,
Sunday,10:49,3,MOVING,f,9,
Sunday,10:49,4,ARRIVED_SECTION,f,13,Skirts & Dresses
Sunday,10:49,5,MOVING,e,8,
Sunday,10:50,2,MOVING,e,12,
Sunday,10:50,3,EXITED,h,8,
Sunday,10:50,4,BROWSING,f,13,Skirts & Dresses
Sunday,10:50,5,MOVING,d,8,
Sunday,10:51,6,ENTERED,h,8,gender~female age~adult
Sunday,10:51,1,MOVING,e,11,
Sunday,10:51,2,MOVING,e,11,
Sunday,10:51,4,BROWSING,f,13,Skirts & Dresses
Sunday,10:51,5,MOVING,d,7,
Sunday,10:51,6,MOVING,f,8,
Sunday,10:52,1,MOVING,e,8,
Sunday,10:52,2,MOVING,e,10,
Sunday,10:52,4,BROWSING,f,13,Skirts & Dresses
Sunday,10:52,5,PAUSED,d,7,
Sunday,10:52,6,MOVING,d,8,
Sunday,10:53,1,ARRIVED_SECTION,e,6,Pants
Sunday,10:53,2,MOVING,f,10,
Sunday,10:53,4,BROWSING,f,13,Skirts & Dresses
Sunday,10:53,5,PAUSED,d,7,
Sunday,10:53,6,MOVING,d,6,
Sunday,10:54,1,BROWSING,e,6,Pants
Sunday,10:54,2,MOVING,g,10,
Sunday,10:54,4,BROWSING,f,13,Skirts & Dresses
Sunday,10:54,5,PAUSED,d,7,
Sunday,10:54,6,MOVING,b,6,
Sunday,10:55,1,BROWSING,e,6,Pants
