frame,time_s,label,conf,x1,y1,x2,y2,cx,cy,w,h,person_id
570,43.535,shopping bag,0.323,287.3,138.3,336.4,222.7,311.8,180.5,49.1,84.4,
572,43.687,shopping bag,0.605,287.6,167.2,338.1,222.5,312.9,194.8,50.4,55.4,24
572,43.687,handbag,0.496,336.1,123.9,373.7,178.0,354.9,150.9,37.6,54.0,24
572,43.687,shopping bag,0.282,773.7,131.2,796.7,183.9,785.2,157.6,23.0,52.7,41
572,43.687,cardboard box,0.251,556.4,234.6,640.6,357.2,598.5,295.9,84.2,122.6,
574,43.84,shopping bag,0.595,285.6,169.0,338.6,224.5,312.1,196.8,52.9,55.5,
574,43.84,handbag,0.363,335.7,123.6,373.0,178.7,354.3,151.2,37.3,55.0,24
574,43.84,shopping bag,0.317,638.7,101.7,713.6,169.9,676.2,135.8,74.9,68.3,
576,43.993,handbag,0.401,288.3,172.2,338.5,221.9,313.4,197.1,50.2,49.7,24
576,43.993,handbag,0.362,335.3,124.4,372.8,179.0,354.1,151.7,37.5,54.6,24
578,44.146,handbag,0.458,336.0,125.1,373.4,178.1,354.7,151.6,37.4,53.0,24
580,44.298,shopping bag,0.552,629.8,100.9,709.7,174.1,669.8,137.5,79.9,73.2,7
580,44.298,handbag,0.492,335.8,124.8,374.0,178.3,354.9,151.6,38.2,53.6,24
580,44.298,cardboard box,0.256,557.3,234.7,639.4,357.4,598.3,296.0,82.1,122.7,
582,44.451,shopping bag,0.647,641.9,108.2,712.7,173.1,677.3,140.7,70.8,64.9,7
582,44.451,handbag,0.572,336.7,122.7,374.2,178.2,355.4,150.5,37.5,55.5,24
582,44.451,cardboard box,0.252,559.0,234.7,639.1,357.2,599.1,296.0,80.1,122.5,
584,44.604,shopping bag,0.559,331.9,116.8,375.1,177.1,353.5,147.0,43.2,60.3,24
584,44.604,handbag,0.414,339.2,126.2,374.3,178.7,356.8,152.5,35.1,52.5,24
584,44.604,shopping bag,0.336,291.0,178.4,338.0,235.8,314.5,207.1,47.0,57.4,37
584,44.604,shopping bag,0.271,652.7,125.6,706.4,174.4,679.5,150.0,53.6,48.8,7
584,44.604,shopping bag,0.267,291.2,186.5,327.5,234.8,309.4,210.6,36.3,48.3,37
586,44.757,shopping bag,0.542,328.9,118.7,375.6,178.3,352.2,148.5,46.7,59.6,24
586,44.757,handbag,0.302,338.8,126.1,374.2,178.5,356.5,152.3,35.4,52.5,24
586,44.757,shopping bag,0.296,294.1,177.7,334.8,237.9,314.5,207.8,40.7,60.1,37
586,44.757,cardboard box,0.263,560.3,234.7,638.9,357.1,599.6,295.9,78.6,122.4,
588,44.909,shopping bag,0.463,327.2,116.1,375.9,181.2,351.6,148.6,48.7,65.1,24
588,44.909,handbag,0.394,338.1,126.4,374.4,178.5,356.3,152.5,36.3,52.1,24
588,44.909,cardboard box,0.257,560.7,234.7,639.0,357.1,599.8,295.9,78.3,122.3,
590,45.062,shopping bag,0.519,329.5,117.9,376.0,178.0,352.8,147.9,46.5,60.1,24
590,45.062,handbag,0.437,339.6,127.1,374.5,178.3,357.0,152.7,34.8,51.2,24
592,45.215,handbag,0.49,340.3,128.0,373.9,177.1,357.1,152.6,33.7,49.1,24
592,45.215,shopping bag,0.474,332.1,118.4,375.1,176.2,353.6,147.3,43.0,57.7,24
592,45.215,cardboard box,0.264,560.2,234.8,638.7,357.2,599.4,296.0,78.5,122.4,
594,45.368,handbag,0.387,339.3,127.4,374.3,176.7,356.8,152.1,35.1,49.3,24
594,45.368,shopping bag,0.38,328.1,113.9,375.2,176.3,351.6,145.1,47.1,62.3,24
594,45.368,handbag,0.336,303.2,187.0,344.5,226.1,323.8,206.6,41.3,39.1,37
594,45.368,cardboard box,0.264,560.3,234.8,638.3,356.9,599.3,295.8,78.0,122.1,
596,45.521,shopping bag,0.488,330.8,118.6,374.8,176.5,352.8,147.6,44.0,57.8,24
596,45.521,handbag,0.288,340.0,126.6,374.1,177.4,357.0,152.0,34.1,50.9,24
596,45.521,cardboard box,0.284,560.0,234.8,638.3,356.6,599.1,295.7,78.3,121.8,
596,45.521,handbag,0.284,304.0,184.6,353.4,223.5,328.7,204.1,49.4,38.9,24
598,45.673,shopping cart,0.52,730.8,619.7,869.8,719.7,800.3,669.7,139.0,100.0,6
598,45.673,shopping bag,0.498,331.9,119.8,374.7,176.5,353.3,148.1,42.8,56.7,24
598,45.673,handbag,0.404,310.7,183.7,354.3,220.9,332.5,202.3,43.6,37.2,24
598,45.673,cardboard box,0.264,559.3,234.7,638.1,357.0,598.7,295.8,78.8,122.2,
600,45.826,shopping bag,0.549,334.9,119.1,374.8,176.7,354.9,147.9,39.9,57.6,24
600,45.826,handbag,0.54,745.3,594.8,875.0,720.0,810.1,657.4,129.7,125.2,
600,45.826,handbag,0.396,314.0,181.8,354.0,220.2,334.0,201.0,39.9,38.4,24
600,45.826,shopping bag,0.26,97.1,330.8,150.5,413.4,123.8,372.1,53.4,82.6,2
602,45.979,shopping bag,0.507,335.1,118.9,375.0,176.6,355.1,147.8,39.9,57.7,24
602,45.979,handbag,0.423,753.6,579.5,881.7,714.6,817.7,647.1,128.1,135.0,
602,45.979,shopping bag,0.274,95.9,329.6,146.4,413.2,121.1,371.4,50.5,83.7,2
604,46.132,shopping basket,0.577,769.4,555.1,908.8,714.8,839.1,634.9,139.4,159.7,
604,46.132,shopping bag,0.447,767.5,130.5,800.7,181.2,784.1,155.8,33.1,50.7,41
604,46.132,shopping bag,0.4,334.7,119.7,375.9,175.8,355.3,147.7,41.2,56.1,24
606,46.284,shopping bag,0.41,332.6,119.7,375.9,175.6,354.2,147.6,43.3,55.9,24
606,46.284,shopping bag,0.341,762.4,127.8,797.6,181.8,780.0,154.8,35.1,54.1,41
606,46.284,shopping basket,0.296,780.8,535.5,917.3,692.5,849.1,614.0,136.5,156.9,6
608,46.437,shopping bag,0.549,331.8,118.7,375.7,176.1,353.7,147.4,44.0,57.4,
610,46.59,shopping bag,0.549,329.4,117.6,374.5,177.0,352.0,147.3,45.1,59.4,24
610,46.59,handbag,0.336,819.6,494.3,932.4,642.8,876.0,568.5,112.9,148.5,6
610,46.59,shopping bag,0.335,830.0,649.4,980.2,720.0,905.1,684.7,150.2,70.6,6
610,46.59,handbag,0.308,339.5,126.0,374.0,178.2,356.8,152.1,34.5,52.2,24
612,46.743,shopping bag,0.629,332.0,118.2,374.4,177.6,353.2,147.9,42.4,59.3,24
612,46.743,shopping bag,0.316,816.5,625.6,967.4,720.0,891.9,672.8,150.9,94.4,6
614,46.895,shopping bag,0.519,798.3,603.2,948.6,716.1,873.5,659.6,150.3,112.9,6
614,46.895,handbag,0.509,336.7,117.0,374.2,178.2,355.4,147.6,37.5,61.1,24
616,47.048,handbag,0.525,335.7,116.6,374.4,178.7,355.1,147.6,38.7,62.2,24
616,47.048,shopping bag,0.309,738.8,121.9,789.1,179.6,763.9,150.7,50.3,57.7,11
616,47.048,shopping bag,0.291,772.6,580.7,924.5,694.5,848.5,637.6,151.9,113.8,
618,47.201,handbag,0.538,335.7,118.4,374.4,178.2,355.1,148.3,38.7,59.8,24
618,47.201,shopping bag,0.288,738.6,123.9,789.0,181.8,763.8,152.8,50.4,58.0,11
620,47.354,handbag,0.527,335.6,118.2,374.3,177.8,354.9,148.0,38.7,59.6,24
620,47.354,cardboard box,0.314,631.8,279.4,819.7,483.1,725.8,381.2,187.9,203.7,
620,47.354,handbag,0.265,320.0,183.2,356.4,228.3,338.2,205.8,36.4,45.1,24
620,47.354,shopping bag,0.265,741.0,125.5,788.4,182.8,764.7,154.2,47.5,57.3,11
622,47.506,handbag,0.548,336.0,118.3,374.4,177.5,355.2,147.9,38.4,59.1,24
622,47.506,handbag,0.324,320.5,183.8,357.1,228.7,338.8,206.2,36.6,45.0,24
622,47.506,shopping bag,0.318,741.6,125.2,789.3,184.5,765.5,154.8,47.7,59.2,
624,47.659,handbag,0.518,335.4,115.3,374.4,177.8,354.9,146.6,39.1,62.5,24
624,47.659,shopping bag,0.379,743.3,121.3,788.2,178.9,765.8,150.1,45.0,57.5,
624,47.659,cardboard box,0.278,561.3,235.1,636.3,357.7,598.8,296.4,75.0,122.6,
626,47.812,handbag,0.583,334.8,116.7,374.4,178.4,354.6,147.5,39.6,61.7,24
626,47.812,shopping bag,0.396,748.5,124.4,786.8,183.0,767.7,153.7,38.3,58.5,
626,47.812,shopping bag,0.309,670.6,477.9,796.6,604.4,733.6,541.1,126.1,126.5,6
626,47.812,cardboard box,0.297,560.9,235.1,637.1,357.5,599.0,296.3,76.2,122.3,
628,47.965,handbag,0.56,334.4,115.8,374.4,178.1,354.4,147.0,40.0,62.4,24
628,47.965,shopping basket,0.397,418.6,354.4,660.9,650.5,539.7,502.5,242.4,296.1,
628,47.965,shopping bag,0.394,659.6,443.4,779.7,575.6,719.6,509.5,120.1,132.2,6
628,47.965,shopping bag,0.306,755.0,131.6,786.9,180.9,770.9,156.3,31.9,49.3,
630,48.117,handbag,0.581,335.2,115.4,374.4,178.3,354.8,146.8,39.2,62.9,24
630,48.117,shopping bag,0.295,758.2,129.7,786.1,183.2,772.1,156.4,28.0,53.5,11
632,48.27,handbag,0.592,336.0,115.0,374.2,178.0,355.1,146.5,38.2,63.0,24
632,48.27,shopping basket,0.298,414.3,356.3,661.0,654.4,537.6,505.3,246.7,298.1,
634,48.423,handbag,0.585,336.6,116.4,374.2,177.7,355.4,147.1,37.5,61.3,24
636,48.576,handbag,0.586,336.7,117.2,374.1,177.5,355.4,147.3,37.4,60.3,24
636,48.576,shopping basket,0.279,427.4,351.9,659.9,653.8,543.7,502.9,232.5,301.9,
638,48.728,handbag,0.547,336.6,116.5,374.1,177.2,355.3,146.9,37.5,60.8,24
638,48.728,shopping basket,0.274,427.7,244.4,661.1,656.6,544.4,450.5,233.4,412.2,
640,48.881,handbag,0.559,336.9,116.9,373.9,177.6,355.4,147.2,37.0,60.8,24
640,48.881,shopping bag,0.342,760.0,130.7,786.9,180.9,773.5,155.8,26.8,50.2,
640,48.881,shopping basket,0.269,465.0,428.5,660.5,658.0,562.8,543.2,195.6,229.5,
640,48.881,cardboard box,0.264,464.4,172.1,538.0,274.0,501.2,223.0,73.6,102.0,6
640,48.881,shopping bag,0.256,74.1,320.1,142.0,465.5,108.1,392.8,68.0,145.4,2
642,49.034,handbag,0.437,336.5,114.5,374.2,177.8,355.3,146.1,37.6,63.3,24
642,49.034,shopping bag,0.387,758.6,130.7,788.0,180.3,773.3,155.5,29.3,49.6,11
644,49.187,shopping bag,0.369,332.3,118.0,374.8,177.8,353.6,147.9,42.5,59.8,24
644,49.187,shopping basket,0.323,464.3,393.3,660.4,654.0,562.4,523.6,196.1,260.7,
644,49.187,shopping bag,0.305,751.8,109.7,789.4,182.0,770.6,145.8,37.5,72.3,11
644,49.187,shopping bag,0.296,755.9,130.2,788.4,180.2,772.2,155.2,32.5,50.0,11
644,49.187,shopping bag,0.256,89.9,327.1,143.9,409.4,116.9,368.2,54.0,82.3,2
646,49.339,shopping bag,0.473,333.3,118.4,374.6,177.9,353.9,148.2,41.3,59.6,24
646,49.339,shopping bag,0.361,748.5,130.6,788.0,183.9,768.2,157.3,39.5,53.3,11
648,49.492,shopping bag,0.524,333.0,118.5,374.8,178.5,353.9,148.5,41.8,60.0,24
648,49.492,shopping bag,0.466,746.6,127.1,787.7,186.7,767.1,156.9,41.2,59.6,
648,49.492,shopping bag,0.353,742.1,102.2,788.6,187.4,765.4,144.8,46.5,85.3,
648,49.492,shopping bag,0.29,416.3,290.9,521.0,397.7,468.6,344.3,104.7,106.8,6
650,49.645,shopping bag,0.533,332.8,118.2,374.8,177.7,353.8,147.9,42.0,59.5,24
650,49.645,handbag,0.305,93.2,208.6,130.1,245.4,111.6,227.0,36.8,36.9,2
650,49.645,shopping bag,0.268,743.1,130.1,788.7,188.5,765.9,159.3,45.6,58.4,
652,49.798,shopping bag,0.504,333.2,120.3,374.6,177.1,353.9,148.7,41.4,56.7,24
652,49.798,shopping bag,0.374,739.8,129.5,788.2,188.5,764.0,159.0,48.3,58.9,
652,49.798,handbag,0.276,340.3,313.1,420.3,386.0,380.3,349.6,80.0,72.9,
654,49.95,shopping bag,0.5,333.9,122.6,375.0,178.1,354.4,150.3,41.1,55.5,24
654,49.95,shopping bag,0.332,422.6,262.6,506.5,359.6,464.5,311.1,83.9,97.0,6
654,49.95,shopping bag,0.312,738.4,130.0,785.4,191.4,761.9,160.7,46.9,61.3,11
654,49.95,cardboard box,0.291,564.0,234.7,640.2,356.8,602.1,295.8,76.2,122.1,
656,50.103,shopping bag,0.383,424.5,246.6,495.9,354.7,460.2,300.7,71.4,108.2,6
656,50.103,shopping bag,0.371,740.6,131.5,784.8,189.1,762.7,160.3,44.2,57.6,11
656,50.103,cardboard box,0.293,562.9,234.8,640.2,356.3,601.5,295.5,77.3,121.5,
656,50.103,handbag,0.286,338.5,129.7,373.6,174.0,356.0,151.9,35.0,44.3,24
658,50.256,shopping bag,0.456,742.2,133.2,786.2,191.4,764.2,162.3,44.0,58.3,11
658,50.256,cardboard box,0.36,562.6,235.0,639.1,357.5,600.8,296.2,76.4,122.5,
658,50.256,shopping bag,0.356,342.7,246.7,460.8,411.2,401.7,328.9,118.1,164.5,6
658,50.256,handbag,0.344,341.9,298.9,460.1,410.0,401.0,354.5,118.2,111.1,
658,50.256,shopping bag,0.313,431.5,243.7,494.8,341.5,463.2,292.6,63.4,97.8,
660,50.409,shopping bag,0.643,747.5,129.9,788.2,188.4,767.9,159.2,40.7,58.4,11
660,50.409,cardboard box,0.346,562.6,234.9,639.4,357.8,601.0,296.3,76.8,123.0,
660,50.409,shopping bag,0.255,741.2,91.1,788.6,190.2,764.9,140.7,47.4,99.1,11
662,50.561,shopping bag,0.511,750.8,131.3,789.5,185.8,770.1,158.5,38.7,54.5,11
662,50.561,cardboard box,0.402,562.3,234.9,639.6,357.6,600.9,296.3,77.3,122.7,
662,50.561,handbag,0.394,338.7,302.4,445.3,404.6,392.0,353.5,106.6,102.2,
662,50.561,shopping bag,0.326,420.7,238.2,490.3,339.2,455.5,288.7,69.6,101.0,
662,50.561,shopping bag,0.312,747.8,91.4,790.8,187.8,769.3,139.6,43.0,96.5,11
662,50.561,handbag,0.277,338.6,248.0,446.6,404.4,392.6,326.2,108.0,156.4,6
662,50.561,cardboard box,0.252,205.4,244.0,285.9,372.1,245.6,308.0,80.4,128.1,
664,50.714,shopping bag,0.582,751.3,131.7,789.6,185.8,770.4,158.8,38.3,54.2,11
664,50.714,cardboard box,0.39,562.9,235.0,639.2,358.0,601.1,296.5,76.3,123.0,
664,50.714,handbag,0.31,335.2,264.4,434.8,385.8,385.0,325.1,99.7,121.4,6
664,50.714,cardboard box,0.307,205.5,244.2,285.8,372.1,245.6,308.1,80.3,127.8,
664,50.714,shopping bag,0.26,426.7,247.5,487.1,344.6,456.9,296.1,60.4,97.1,
664,50.714,handbag,0.254,336.1,305.7,433.4,383.2,384.7,344.5,97.3,77.4,
666,50.867,shopping bag,0.629,750.6,132.2,789.2,187.5,769.9,159.8,38.6,55.3,11
666,50.867,shopping bag,0.498,407.3,253.8,484.4,354.9,445.8,304.3,77.1,101.1,
666,50.867,cardboard box,0.391,563.1,235.2,639.2,358.3,601.1,296.8,76.1,123.0,
666,50.867,cardboard box,0.269,204.5,246.3,285.2,372.1,244.8,309.2,80.7,125.8,
668,51.02,shopping bag,0.608,747.9,131.7,786.4,189.6,767.2,160.7,38.5,57.9,11
668,51.02,cardboard box,0.39,562.7,235.2,639.2,358.4,600.9,296.8,76.5,123.1,
668,51.02,shopping bag,0.377,405.4,250.5,480.6,355.8,443.0,303.1,75.2,105.3,
668,51.02,shopping bag,0.318,745.1,89.4,787.7,191.8,766.4,140.6,42.6,102.4,11
668,51.02,cardboard box,0.251,204.5,246.5,285.2,372.2,244.9,309.3,80.7,125.7,
670,51.172,shopping bag,0.631,736.3,132.6,771.8,189.5,754.0,161.1,35.5,56.9,11
670,51.172,cardboard box,0.383,562.9,235.2,639.2,357.9,601.1,296.5,76.3,122.6,
670,51.172,shopping bag,0.344,734.7,88.9,772.9,191.2,753.8,140.1,38.2,102.4,11
670,51.172,shopping bag,0.323,406.5,250.3,481.7,350.5,444.1,300.4,75.2,100.2,
672,51.325,shopping bag,0.775,721.5,100.1,765.6,193.5,743.6,146.8,44.1,93.4,11
672,51.325,shopping bag,0.736,721.4,128.8,764.9,192.7,743.2,160.8,43.6,64.0,11
672,51.325,shopping bag,0.381,435.2,252.2,486.9,334.1,461.1,293.2,51.7,81.9,
672,51.325,shopping bag,0.365,406.2,252.5,450.8,335.2,428.5,293.8,44.6,82.7,6
672,51.325,cardboard box,0.361,562.5,235.2,639.7,358.2,601.1,296.7,77.1,123.0,
672,51.325,handbag,0.289,333.5,305.4,433.3,403.7,383.4,354.5,99.8,98.2,
674,51.478,shopping bag,0.734,712.8,128.7,761.6,195.1,737.2,161.9,48.9,66.4,11
674,51.478,handbag,0.376,336.0,303.0,438.9,405.1,387.5,354.1,102.9,102.0,
674,51.478,cardboard box,0.348,562.8,235.2,639.3,358.4,601.0,296.8,76.5,123.2,
674,51.478,shopping bag,0.279,412.3,251.6,457.3,328.4,434.8,290.0,45.0,76.9,6
674,51.478,shopping bag,0.258,446.7,257.2,494.1,331.8,470.4,294.5,47.3,74.6,
676,51.631,shopping bag,0.448,701.3,133.4,765.5,198.6,733.4,166.0,64.2,65.2,
676,51.631,cardboard box,0.326,562.6,234.9,639.9,358.7,601.3,296.8,77.3,123.8,
676,51.631,handbag,0.315,349.2,246.3,446.0,363.1,397.6,304.7,96.8,116.8,6
678,51.783,shopping basket,0.367,366.1,252.1,463.5,409.6,414.8,330.9,97.4,157.5,6
678,51.783,shopping bag,0.36,710.1,139.1,772.0,200.4,741.0,169.8,61.9,61.3,11
678,51.783,handbag,0.35,334.5,120.2,373.5,181.9,354.0,151.0,39.0,61.7,24
678,51.783,shopping bag,0.35,439.2,265.4,486.4,336.7,462.8,301.0,47.2,71.3,6
678,51.783,cardboard box,0.276,562.8,235.0,639.2,359.0,601.0,297.0,76.4,124.0,
680,51.936,handbag,0.539,335.2,123.5,373.8,178.4,354.5,151.0,38.6,54.9,24
680,51.936,shopping bag,0.35,450.4,268.3,504.2,342.1,477.3,305.2,53.9,73.8,6
680,51.936,shopping bag,0.31,712.7,105.8,774.8,199.8,743.7,152.8,62.0,94.1,
680,51.936,cardboard box,0.286,563.9,234.9,640.6,358.5,602.3,296.7,76.7,123.6,
680,51.936,shopping bag,0.28,713.2,140.4,773.7,200.9,743.5,170.6,60.5,60.6,
682,52.089,handbag,0.356,336.8,124.2,373.7,176.8,355.2,150.5,36.9,52.7,24
682,52.089,shopping basket,0.309,465.5,390.6,660.5,633.9,563.0,512.3,195.1,243.3,
682,52.089,shopping bag,0.287,713.2,138.6,768.2,201.5,740.7,170.1,54.9,63.0,
682,52.089,handbag,0.251,400.9,320.2,505.2,400.0,453.1,360.1,104.2,79.8,6
684,52.242,backpack,0.577,751.9,103.4,815.5,186.3,783.7,144.9,63.6,82.9,
684,52.242,shopping bag,0.322,711.7,137.2,768.8,202.4,740.3,169.8,57.1,65.1,
684,52.242,shopping bag,0.305,331.9,119.1,374.5,177.6,353.2,148.4,42.6,58.4,
684,52.242,shopping basket,0.267,464.4,392.0,660.3,623.1,562.4,507.6,195.9,231.1,
686,52.394,backpack,0.543,754.6,103.3,821.6,184.9,788.1,144.1,67.0,81.7,
686,52.394,shopping bag,0.346,711.8,135.5,769.7,201.6,740.7,168.5,58.0,66.0,
686,52.394,shopping basket,0.324,457.5,366.6,661.1,620.8,559.3,493.7,203.6,254.2,
686,52.394,shopping bag,0.277,332.3,117.4,374.6,178.3,353.4,147.9,42.3,60.9,24
686,52.394,cardboard box,0.255,204.1,244.0,286.0,373.0,245.1,308.5,82.0,129.0,37
688,52.547,backpack,0.609,762.1,104.3,829.5,201.3,795.8,152.8,67.4,97.1,41
688,52.547,shopping bag,0.313,333.3,117.1,374.2,177.8,353.7,147.5,40.9,60.7,24
688,52.547,shopping bag,0.286,715.2,135.0,771.0,200.9,743.1,168.0,55.8,65.9,
688,52.547,cardboard box,0.285,204.3,242.6,290.4,374.7,247.4,308.6,86.1,132.1,37
690,52.7,shopping basket,0.516,367.8,303.2,470.1,473.1,418.9,388.1,102.2,169.9,6
690,52.7,shopping bag,0.428,292.5,168.9,326.9,237.1,309.7,203.0,34.4,68.3,37
690,52.7,handbag,0.397,335.8,117.0,374.4,176.9,355.1,147.0,38.6,59.9,24
690,52.7,backpack,0.396,777.8,115.8,842.4,205.7,810.1,160.7,64.6,89.9,41
690,52.7,cardboard box,0.29,205.0,242.7,286.8,371.3,245.9,307.0,81.8,128.7,37
690,52.7,handbag,0.253,377.3,655.7,469.8,720.0,423.6,687.9,92.5,64.3,48
692,52.853,shopping basket,0.778,347.5,310.4,455.7,476.2,401.6,393.3,108.1,165.8,
692,52.853,shopping bag,0.432,292.5,169.8,324.2,242.9,308.3,206.3,31.7,73.1,37
692,52.853,handbag,0.429,338.0,123.2,374.0,177.6,356.0,150.4,36.0,54.4,24
692,52.853,cardboard box,0.27,205.4,242.9,286.5,371.1,246.0,307.0,81.1,128.3,37
694,53.005,shopping basket,0.481,328.5,308.4,456.8,485.3,392.7,396.8,128.3,176.9,
694,53.005,backpack,0.411,809.5,122.4,871.7,216.5,840.6,169.4,62.2,94.1,41
694,53.005,handbag,0.4,335.1,120.1,374.5,175.3,354.8,147.7,39.4,55.2,24
694,53.005,shopping bag,0.36,293.9,167.5,322.5,230.0,308.2,198.7,28.7,62.5,37
694,53.005,shopping basket,0.305,435.6,363.7,660.5,591.9,548.0,477.8,224.9,228.2,
694,53.005,shopping bag,0.288,757.7,144.8,829.1,221.9,793.4,183.4,71.4,77.1,41
694,53.005,handbag,0.27,383.5,653.7,472.4,719.6,428.0,686.6,88.8,65.9,48
694,53.005,cardboard box,0.265,204.5,245.1,285.5,371.2,245.0,308.2,80.9,126.1,37
696,53.158,shopping basket,0.704,319.8,303.3,443.6,486.5,381.7,394.9,123.7,183.2,
696,53.158,backpack,0.548,816.5,129.2,882.7,222.4,849.6,175.8,66.2,93.2,41
696,53.158,shopping bag,0.446,776.2,135.8,861.0,227.2,818.6,181.5,84.8,91.4,41
696,53.158,handbag,0.391,384.3,652.1,471.6,720.0,427.9,686.1,87.3,67.9,48
696,53.158,shopping basket,0.387,416.2,354.3,659.9,623.6,538.1,488.9,243.6,269.3,
696,53.158,handbag,0.373,335.2,120.3,374.8,175.3,355.0,147.8,39.6,55.0,24
696,53.158,shopping bag,0.344,777.7,147.3,834.1,226.2,805.9,186.8,56.5,78.9,41
696,53.158,cardboard box,0.259,205.6,243.5,287.6,371.8,246.6,307.7,81.9,128.3,37
698,53.311,shopping basket,0.799,317.4,309.6,443.7,492.2,380.5,400.9,126.3,182.7,
698,53.311,shopping basket,0.421,423.0,356.8,659.4,584.7,541.2,470.7,236.4,227.9,
698,53.311,handbag,0.396,384.8,652.7,470.1,720.0,427.4,686.4,85.3,67.3,48
698,53.311,shopping bag,0.355,785.4,125.6,854.7,236.3,820.0,180.9,69.4,110.7,41
698,53.311,handbag,0.352,338.1,123.5,374.2,177.5,356.2,150.5,36.2,54.0,24
698,53.311,shopping bag,0.337,785.6,158.4,847.5,235.0,816.6,196.7,61.9,76.6,41
698,53.311,cardboard box,0.308,560.4,129.5,596.4,218.7,578.4,174.1,36.0,89.1,
698,53.311,backpack,0.302,823.4,139.9,893.8,240.6,858.6,190.2,70.4,100.7,41
698,53.311,cardboard box,0.273,205.5,243.5,287.9,370.7,246.7,307.1,82.4,127.2,37
698,53.311,cardboard box,0.269,475.7,88.6,517.7,171.9,496.7,130.2,42.1,83.4,
700,53.464,shopping basket,0.628,316.4,320.9,445.2,496.3,380.8,408.6,128.8,175.5,
700,53.464,shopping basket,0.591,417.1,356.6,659.2,613.8,538.1,485.2,242.1,257.2,
700,53.464,backpack,0.477,833.9,143.1,901.2,240.1,867.5,191.6,67.3,97.0,41
700,53.464,shopping bag,0.389,382.2,653.3,468.2,719.8,425.2,686.5,86.0,66.5,48
700,53.464,handbag,0.37,335.5,121.2,374.4,175.5,355.0,148.4,38.9,54.4,24
700,53.464,shopping bag,0.291,295.0,168.9,327.1,214.2,311.1,191.6,32.1,45.3,37
700,53.464,cardboard box,0.277,476.3,87.6,517.3,172.6,496.8,130.1,41.0,85.0,
700,53.464,cardboard box,0.273,560.2,128.5,595.9,218.6,578.1,173.6,35.7,90.1,
700,53.464,cardboard box,0.271,205.5,243.7,287.8,370.3,246.7,307.0,82.3,126.6,37
700,53.464,handbag,0.252,317.9,378.1,435.5,495.4,376.7,436.8,117.5,117.4,
702,53.616,shopping basket,0.605,417.1,356.6,659.3,617.5,538.2,487.1,242.2,260.9,
702,53.616,shopping bag,0.442,810.8,164.9,856.6,256.5,833.7,210.7,45.7,91.6,41
702,53.616,shopping bag,0.4,295.4,167.6,328.6,214.9,312.0,191.2,33.2,47.3,37
702,53.616,handbag,0.379,337.8,122.8,374.4,177.8,356.1,150.3,36.6,55.1,24
702,53.616,shopping bag,0.339,380.2,654.3,466.8,719.7,423.5,687.0,86.6,65.4,48
702,53.616,shopping basket,0.327,280.7,321.5,441.0,499.5,360.8,410.5,160.3,178.0,
702,53.616,cardboard box,0.309,560.4,127.9,596.0,218.6,578.2,173.3,35.7,90.7,
702,53.616,cardboard box,0.294,568.0,236.0,638.6,358.2,603.3,297.1,70.6,122.3,
702,53.616,cardboard box,0.287,475.6,88.6,517.7,172.2,496.7,130.4,42.1,83.6,
702,53.616,cardboard box,0.251,205.2,245.4,286.8,372.7,246.0,309.0,81.6,127.3,37
704,53.769,shopping basket,0.639,314.6,324.4,436.7,498.5,375.6,411.4,122.0,174.1,
704,53.769,shopping basket,0.342,422.1,355.6,659.7,622.3,540.9,489.0,237.6,266.7,
704,53.769,handbag,0.32,339.1,123.1,374.9,178.0,357.0,150.5,35.8,55.0,24
704,53.769,handbag,0.307,314.0,377.1,434.5,498.9,374.3,438.0,120.4,121.7,
704,53.769,cardboard box,0.284,203.3,246.8,287.0,373.6,245.2,310.2,83.7,126.8,37
704,53.769,shopping bag,0.272,825.0,170.8,867.4,260.4,846.2,215.6,42.4,89.6,41
704,53.769,cardboard box,0.271,560.3,127.9,596.5,218.6,578.4,173.3,36.2,90.7,
704,53.769,handbag,0.27,379.3,656.6,465.3,719.5,422.3,688.0,86.0,62.9,48
704,53.769,cardboard box,0.268,138.0,602.9,231.5,708.2,184.8,655.5,93.5,105.3,
704,53.769,cardboard box,0.261,567.3,235.7,637.0,359.2,602.2,297.4,69.8,123.5,
706,53.922,shopping basket,0.556,314.7,332.6,434.1,505.5,374.4,419.0,119.4,172.9,
706,53.922,shopping basket,0.369,423.1,354.2,660.1,623.8,541.6,489.0,237.0,269.6,
706,53.922,shopping bag,0.36,379.1,653.4,463.7,719.7,421.4,686.5,84.7,66.3,
706,53.922,handbag,0.347,339.6,123.7,374.4,177.3,357.0,150.5,34.8,53.6,24
706,53.922,handbag,0.273,315.7,385.8,434.1,504.8,374.9,445.3,118.4,119.0,
706,53.922,shopping basket,0.259,444.2,372.8,660.3,574.9,552.2,473.9,216.2,202.0,
706,53.922,cardboard box,0.254,560.2,129.4,596.8,218.7,578.5,174.0,36.7,89.3,
706,53.922,cardboard box,0.252,203.5,247.3,286.9,372.4,245.2,309.9,83.4,125.2,37
706,53.922,cardboard box,0.251,566.5,235.4,636.9,358.4,601.7,296.9,70.3,123.1,
708,54.075,shopping basket,0.778,319.1,336.3,436.7,511.0,377.9,423.7,117.7,174.7,
708,54.075,handbag,0.381,339.1,123.3,374.3,176.8,356.7,150.0,35.2,53.5,24
